customer_id,ITE,segment,recommended_discount,expected_gain,treated,purchased
401,0.0040454733917152826,Sure Things / Lost Causes,0,0.4045,1,0
402,0.007663480326917727,Sure Things / Lost Causes,0,0.7663,1,0
403,0.004122834111280192,Sure Things / Lost Causes,0,0.4123,0,0
404,0.005937692848731118,Sure Things / Lost Causes,0,0.5938,1,0
405,0.009082681973185165,Sure Things / Lost Causes,0,0.9083,0,0
406,0.004540892068065776,Sure Things / Lost Causes,0,0.4541,1,0
407,0.007948094047953803,Sure Things / Lost Causes,0,0.7948,1,0
408,0.0018221825697311775,Sure Things / Lost Causes,0,0.1822,0,0
409,0.002301380141240779,Sure Things / Lost Causes,0,0.2301,1,0
410,0.0058720699437584,Sure Things / Lost Causes,0,0.5872,1,0
411,0.001346888133978221,Sure Things / Lost Causes,0,0.1347,1,0
412,0.0039856378814109895,Sure Things / Lost Causes,0,0.3986,1,0
413,0.0035034101212107214,Sure Things / Lost Causes,0,0.3503,0,0
414,0.007205073182988748,Sure Things / Lost Causes,0,0.7205,1,0
415,0.0025331620233844457,Sure Things / Lost Causes,0,0.2533,0,0
416,0.003555992119240696,Sure Things / Lost Causes,0,0.3556,1,0
417,0.00737584670718219,Sure Things / Lost Causes,0,0.7376,1,0
418,0.0037556177079937966,Sure Things / Lost Causes,0,0.3756,1,0
419,0.005373657338275412,Sure Things / Lost Causes,0,0.5374,1,0
420,0.0036402563566573375,Sure Things / Lost Causes,0,0.364,1,0
421,0.0014596351917714177,Sure Things / Lost Causes,0,0.146,0,0
422,0.01007621969827403,Persuadables,20,0.0,1,0
423,0.00610873591452076,Sure Things / Lost Causes,0,0.6109,1,0
424,0.004197667416678029,Sure Things / Lost Causes,0,0.4198,0,0
425,0.006015239883415263,Sure Things / Lost Causes,0,0.6015,1,0
426,0.004137580611176635,Sure Things / Lost Causes,0,0.4138,0,0
427,0.003054735511118227,Sure Things / Lost Causes,0,0.3055,0,0
428,0.0017316013942643197,Sure Things / Lost Causes,0,0.1732,0,0
429,0.012161399826005332,Persuadables,20,0.0,0,0
430,0.005493036201412709,Sure Things / Lost Causes,0,0.5493,0,0
431,0.012229529018725245,Persuadables,20,0.0,1,0
432,0.003993658820304432,Sure Things / Lost Causes,0,0.3994,1,0
433,0.007124818871980884,Sure Things / Lost Causes,0,0.7125,1,0
434,0.0042047783297152926,Sure Things / Lost Causes,0,0.4205,1,0
435,0.0038772088511604243,Sure Things / Lost Causes,0,0.3877,0,0
436,0.007454217339319572,Sure Things / Lost Causes,0,0.7454,1,0
437,0.0044767237189857565,Sure Things / Lost Causes,0,0.4477,1,0
438,0.0026625526168429937,Sure Things / Lost Causes,0,0.2663,1,0
439,0.006784486808674673,Sure Things / Lost Causes,0,0.6784,1,0
440,0.004011619918702862,Sure Things / Lost Causes,0,0.4012,1,0
441,0.0034949880156885035,Sure Things / Lost Causes,0,0.3495,1,0
442,0.003258687798881904,Sure Things / Lost Causes,0,0.3259,1,0
443,0.008222791173660057,Sure Things / Lost Causes,0,0.8223,0,0
444,0.005611770196823945,Sure Things / Lost Causes,0,0.5612,0,0
445,0.0068498445642250294,Sure Things / Lost Causes,0,0.685,0,0
446,0.004168153603662706,Sure Things / Lost Causes,0,0.4168,1,0
447,0.006126590093199008,Sure Things / Lost Causes,0,0.6127,1,0
448,0.009171081207665646,Sure Things / Lost Causes,0,0.9171,1,0
449,0.003726247580291415,Sure Things / Lost Causes,0,0.3726,0,0
450,0.007197940186523771,Sure Things / Lost Causes,0,0.7198,0,0
451,0.0018964566629274498,Sure Things / Lost Causes,0,0.1896,0,0
452,0.006703974933636508,Sure Things / Lost Causes,0,0.6704,1,1
453,0.0017758177244500484,Sure Things / Lost Causes,0,0.1776,1,0
454,0.004138382760304796,Sure Things / Lost Causes,0,0.4138,1,0
455,0.0038167645949124347,Sure Things / Lost Causes,0,0.3817,0,0
456,0.01183914104728494,Persuadables,20,0.0,1,0
457,0.0012168529859910519,Sure Things / Lost Causes,0,0.1217,0,0
458,0.004322846506402222,Sure Things / Lost Causes,0,0.4323,0,0
459,0.003745540684397238,Sure Things / Lost Causes,0,0.3746,0,0
460,0.0032201858469214275,Sure Things / Lost Causes,0,0.322,1,1
461,0.007485578571647205,Sure Things / Lost Causes,0,0.7486,0,0
462,0.005452465074694544,Sure Things / Lost Causes,0,0.5452,1,0
463,0.005611770196823945,Sure Things / Lost Causes,0,0.5612,1,0
464,0.011896867448916642,Persuadables,20,0.0,0,0
465,0.003908807018425312,Sure Things / Lost Causes,0,0.3909,0,0
466,0.005885756040332401,Sure Things / Lost Causes,0,0.5886,0,0
467,0.004263447787182238,Sure Things / Lost Causes,0,0.4263,1,0
468,0.0015953709928266295,Sure Things / Lost Causes,0,0.1595,0,0
469,0.004047207015024699,Sure Things / Lost Causes,0,0.4047,0,0
470,0.004080536900291088,Sure Things / Lost Causes,0,0.4081,1,0
471,0.002819745216591306,Sure Things / Lost Causes,0,0.282,1,0
472,0.003368404667984434,Sure Things / Lost Causes,0,0.3368,0,0
473,0.003139652339428796,Sure Things / Lost Causes,0,0.314,0,0
474,0.0024801651335684856,Sure Things / Lost Causes,0,0.248,0,0
475,0.0033465901517008806,Sure Things / Lost Causes,0,0.3347,0,0
476,0.006125959843868895,Sure Things / Lost Causes,0,0.6126,1,0
477,0.001774607320627882,Sure Things / Lost Causes,0,0.1775,0,0
478,0.002489317955178408,Sure Things / Lost Causes,0,0.2489,1,0
479,0.004476100345938355,Sure Things / Lost Causes,0,0.4476,1,0
480,0.003459329753170068,Sure Things / Lost Causes,0,0.3459,1,0
481,0.007829627455590826,Sure Things / Lost Causes,0,0.783,1,0
482,0.0017761541778448147,Sure Things / Lost Causes,0,0.1776,0,0
483,0.004760885837704429,Sure Things / Lost Causes,0,0.4761,0,0
484,0.001747049070496744,Sure Things / Lost Causes,0,0.1747,0,0
485,0.004748403452799272,Sure Things / Lost Causes,0,0.4748,1,0
486,0.005274618064572023,Sure Things / Lost Causes,0,0.5275,1,0
487,0.001965961126263687,Sure Things / Lost Causes,0,0.1966,1,0
488,0.006086484607152898,Sure Things / Lost Causes,0,0.6086,1,0
489,0.007499813461363515,Sure Things / Lost Causes,0,0.75,1,0
490,0.0015940962440292358,Sure Things / Lost Causes,0,0.1594,0,0
491,0.006888460579032257,Sure Things / Lost Causes,0,0.6888,1,0
492,0.004612466792235587,Sure Things / Lost Causes,0,0.4612,1,0
493,0.0017534444469381777,Sure Things / Lost Causes,0,0.1753,1,0
494,0.0015516559828298287,Sure Things / Lost Causes,0,0.1552,0,0
495,0.00572522520582091,Sure Things / Lost Causes,0,0.5725,1,0
496,0.003695279791424691,Sure Things / Lost Causes,0,0.3695,1,0
497,0.0055935578582897525,Sure Things / Lost Causes,0,0.5594,0,0
498,0.005999025682510211,Sure Things / Lost Causes,0,0.5999,1,0
499,0.006839538963961721,Sure Things / Lost Causes,0,0.684,1,0
500,0.0019175122949917746,Sure Things / Lost Causes,0,0.1918,0,0
501,0.0056689350586214705,Sure Things / Lost Causes,0,0.5669,1,0
502,0.003505716866008302,Sure Things / Lost Causes,0,0.3506,1,0
503,0.003969329795778987,Sure Things / Lost Causes,0,0.3969,0,0
504,0.01123571191302222,Persuadables,20,0.0,1,0
505,0.0019680952810992415,Sure Things / Lost Causes,0,0.1968,1,0
506,0.0035366698436419303,Sure Things / Lost Causes,0,0.3537,0,0
507,0.008065861211572108,Sure Things / Lost Causes,0,0.8066,1,0
508,0.006827886813601783,Sure Things / Lost Causes,0,0.6828,0,0
509,0.0024320025868465696,Sure Things / Lost Causes,0,0.2432,1,0
510,0.007162468239124571,Sure Things / Lost Causes,0,0.7162,1,0
511,0.0054582086794740785,Sure Things / Lost Causes,0,0.5458,1,0
512,0.004559849169750079,Sure Things / Lost Causes,0,0.456,0,0
513,0.011043956756628249,Persuadables,20,0.0,0,0
514,0.004334570458061397,Sure Things / Lost Causes,0,0.4335,1,1
515,0.004445641232169644,Sure Things / Lost Causes,0,0.4446,0,0
516,0.004118981144368317,Sure Things / Lost Causes,0,0.4119,1,0
517,0.003204744761427402,Sure Things / Lost Causes,0,0.3205,0,0
518,0.001719612422250833,Sure Things / Lost Causes,0,0.172,1,0
519,0.007472257778055716,Sure Things / Lost Causes,0,0.7472,0,0
520,0.011618133239743833,Persuadables,20,0.0,0,0
521,0.006137518928733911,Sure Things / Lost Causes,0,0.6138,0,0
522,0.014151640976045557,Persuadables,20,0.0,1,1
523,0.0033480081348379676,Sure Things / Lost Causes,0,0.3348,0,0
524,0.0029964104143433063,Sure Things / Lost Causes,0,0.2996,1,0
525,0.0025536445339606065,Sure Things / Lost Causes,0,0.2554,0,0
526,0.008394977915602689,Sure Things / Lost Causes,0,0.8395,1,0
527,0.0019680952810992415,Sure Things / Lost Causes,0,0.1968,1,0
528,0.01153038094248592,Persuadables,20,0.0,0,0
529,0.0020585979354604137,Sure Things / Lost Causes,0,0.2059,1,0
530,0.0065590646785169075,Sure Things / Lost Causes,0,0.6559,0,0
531,0.004369018583601524,Sure Things / Lost Causes,0,0.4369,1,0
532,0.0035237493974471885,Sure Things / Lost Causes,0,0.3524,1,0
533,0.004374719420798957,Sure Things / Lost Causes,0,0.4375,1,0
534,0.006069460855857014,Sure Things / Lost Causes,0,0.6069,1,0
535,0.00837082893736328,Sure Things / Lost Causes,0,0.8371,1,0
536,0.005380324639006995,Sure Things / Lost Causes,0,0.538,1,0
537,0.008887727875167116,Sure Things / Lost Causes,0,0.8888,0,0
538,0.002386955571142376,Sure Things / Lost Causes,0,0.2387,1,0
539,0.005239117525721178,Sure Things / Lost Causes,0,0.5239,1,0
540,0.0012998930944283188,Sure Things / Lost Causes,0,0.13,0,0
541,0.004352939893868299,Sure Things / Lost Causes,0,0.4353,1,1
542,0.004562298964757962,Sure Things / Lost Causes,0,0.4562,1,0
543,0.005037744275304012,Sure Things / Lost Causes,0,0.5038,1,0
544,0.0023133832893847232,Sure Things / Lost Causes,0,0.2313,1,0
545,0.004135345851807682,Sure Things / Lost Causes,0,0.4135,0,0
546,0.0027260770464970305,Sure Things / Lost Causes,0,0.2726,1,0
547,0.01384685956537362,Persuadables,20,0.0,1,0
548,0.0014813851789503528,Sure Things / Lost Causes,0,0.1481,1,0
549,0.004401991202250708,Sure Things / Lost Causes,0,0.4402,1,0
550,0.010926075263319335,Persuadables,20,0.0,0,0
551,0.00203646114191255,Sure Things / Lost Causes,0,0.2036,1,0
552,0.004156953055620171,Sure Things / Lost Causes,0,0.4157,1,0
553,0.0038485338978046816,Sure Things / Lost Causes,0,0.3849,0,0
554,0.006219420250518859,Sure Things / Lost Causes,0,0.6219,0,0
555,0.0038577439763246035,Sure Things / Lost Causes,0,0.3858,0,0
556,0.0049060613800221975,Sure Things / Lost Causes,0,0.4906,1,0
557,0.004500628858352074,Sure Things / Lost Causes,0,0.4501,0,0
558,0.0018414405003547149,Sure Things / Lost Causes,0,0.1841,0,0
559,0.011393699573833465,Persuadables,20,0.0,1,0
560,0.003583571182594272,Sure Things / Lost Causes,0,0.3584,1,0
561,0.003487260449410287,Sure Things / Lost Causes,0,0.3487,0,0
562,0.0066552965773977665,Sure Things / Lost Causes,0,0.6655,1,0
563,0.003478931409382992,Sure Things / Lost Causes,0,0.3479,0,0
564,0.004012472052546403,Sure Things / Lost Causes,0,0.4012,1,0
565,0.006269122750521871,Sure Things / Lost Causes,0,0.6269,1,0
566,0.001596853505068334,Sure Things / Lost Causes,0,0.1597,1,0
567,0.0051145178813796904,Sure Things / Lost Causes,0,0.5115,1,0
568,0.0071912150764940185,Sure Things / Lost Causes,0,0.7191,1,1
569,0.00865976333547979,Sure Things / Lost Causes,0,0.866,1,0
570,0.004064294162995731,Sure Things / Lost Causes,0,0.4064,1,0
571,0.005530456172657617,Sure Things / Lost Causes,0,0.553,0,0
572,0.0037078126120184763,Sure Things / Lost Causes,0,0.3708,0,0
573,0.005443190651199395,Sure Things / Lost Causes,0,0.5443,1,0
574,0.0054222998859292295,Sure Things / Lost Causes,0,0.5422,0,0
575,0.007438480443455032,Sure Things / Lost Causes,0,0.7438,1,0
576,0.006588556592233907,Sure Things / Lost Causes,0,0.6589,0,0
577,0.004053523686231057,Sure Things / Lost Causes,0,0.4054,1,0
578,0.007917606766053568,Sure Things / Lost Causes,0,0.7918,1,0
579,0.0033750871482078927,Sure Things / Lost Causes,0,0.3375,1,0
580,0.007159804043580395,Sure Things / Lost Causes,0,0.716,1,0
581,0.004378965647042352,Sure Things / Lost Causes,0,0.4379,0,0
582,0.008144654642792732,Sure Things / Lost Causes,0,0.8145,1,0
583,0.004493260013025729,Sure Things / Lost Causes,0,0.4493,1,0
584,0.00826724874824241,Sure Things / Lost Causes,0,0.8267,1,0
585,0.005238809111389884,Sure Things / Lost Causes,0,0.5239,1,0
586,0.006588879053627607,Sure Things / Lost Causes,0,0.6589,1,0
587,0.0042047783297152926,Sure Things / Lost Causes,0,0.4205,1,0
588,0.008593507982612403,Sure Things / Lost Causes,0,0.8594,1,0
589,0.004016977481284156,Sure Things / Lost Causes,0,0.4017,1,0
590,0.002011187369021888,Sure Things / Lost Causes,0,0.2011,0,0
591,0.004673405464736665,Sure Things / Lost Causes,0,0.4673,1,0
592,0.0024988930234834017,Sure Things / Lost Causes,0,0.2499,1,0
593,0.005117052199482602,Sure Things / Lost Causes,0,0.5117,1,0
594,0.004244777154177321,Sure Things / Lost Causes,0,0.4245,1,0
595,0.0066952807196947505,Sure Things / Lost Causes,0,0.6695,0,0
596,0.003996294295328912,Sure Things / Lost Causes,0,0.3996,0,0
597,0.0045055710781741354,Sure Things / Lost Causes,0,0.4506,1,0
598,0.006926682699405327,Sure Things / Lost Causes,0,0.6927,1,0
599,0.006041200978416648,Sure Things / Lost Causes,0,0.6041,1,0
600,0.003698603352730583,Sure Things / Lost Causes,0,0.3699,1,0
601,0.0040542392228268866,Sure Things / Lost Causes,0,0.4054,1,0
602,0.005129922476832572,Sure Things / Lost Causes,0,0.513,0,0
603,0.008487586188409111,Sure Things / Lost Causes,0,0.8488,0,0
604,0.004321192674403767,Sure Things / Lost Causes,0,0.4321,1,0
605,0.0035493598078620084,Sure Things / Lost Causes,0,0.3549,1,0
606,0.013086636219385507,Persuadables,20,0.0,0,1
607,0.004244777154177321,Sure Things / Lost Causes,0,0.4245,0,0
608,0.0042531915365316714,Sure Things / Lost Causes,0,0.4253,0,0
609,0.006836373448228619,Sure Things / Lost Causes,0,0.6836,1,0
610,0.002496751780582619,Sure Things / Lost Causes,0,0.2497,0,0
611,0.00429394961347171,Sure Things / Lost Causes,0,0.4294,1,0
612,0.004121094485981433,Sure Things / Lost Causes,0,0.4121,1,0
613,0.008877427035336427,Sure Things / Lost Causes,0,0.8877,1,0
614,0.004970710604327486,Sure Things / Lost Causes,0,0.4971,0,0
615,0.005253540164950594,Sure Things / Lost Causes,0,0.5254,1,0
616,0.005584383588354754,Sure Things / Lost Causes,0,0.5584,1,0
617,0.000923795526978292,Sure Things / Lost Causes,0,0.0924,0,0
618,0.0116131345822438,Persuadables,20,0.0,1,0
619,0.002282136755006479,Sure Things / Lost Causes,0,0.2282,0,0
620,0.007353542664146217,Sure Things / Lost Causes,0,0.7354,1,0
621,0.006301908924983768,Sure Things / Lost Causes,0,0.6302,0,0
622,0.002359927177590469,Sure Things / Lost Causes,0,0.236,1,0
623,0.00573816014134355,Sure Things / Lost Causes,0,0.5738,1,0
624,0.004322581670177301,Sure Things / Lost Causes,0,0.4323,0,0
625,0.00383205404144268,Sure Things / Lost Causes,0,0.3832,0,0
626,0.0069210178549222075,Sure Things / Lost Causes,0,0.6921,0,0
627,0.00753396776331517,Sure Things / Lost Causes,0,0.7534,0,0
628,0.005517457343132998,Sure Things / Lost Causes,0,0.5517,0,0
629,0.0020065397093058605,Sure Things / Lost Causes,0,0.2007,1,0
630,0.0011872105657397404,Sure Things / Lost Causes,0,0.1187,1,0
631,0.003956295470866884,Sure Things / Lost Causes,0,0.3956,0,0
632,0.0058224893588380575,Sure Things / Lost Causes,0,0.5822,1,0
633,0.0034758662313394304,Sure Things / Lost Causes,0,0.3476,1,0
634,0.006084042535312881,Sure Things / Lost Causes,0,0.6084,0,0
635,0.0010471417417794123,Sure Things / Lost Causes,0,0.1047,1,0
636,0.004691109716921899,Sure Things / Lost Causes,0,0.4691,0,0
637,0.0041727658230525915,Sure Things / Lost Causes,0,0.4173,0,0
638,0.004205230484420867,Sure Things / Lost Causes,0,0.4205,0,0
639,0.003647081436117852,Sure Things / Lost Causes,0,0.3647,1,0
640,0.005402604215921304,Sure Things / Lost Causes,0,0.5403,1,0
641,0.0019367198726411511,Sure Things / Lost Causes,0,0.1937,0,0
642,0.0015953709928266295,Sure Things / Lost Causes,0,0.1595,1,0
643,0.0031380982100172442,Sure Things / Lost Causes,0,0.3138,1,0
644,0.007065176313887808,Sure Things / Lost Causes,0,0.7065,1,0
645,0.0011449922441151015,Sure Things / Lost Causes,0,0.1145,0,0
646,0.006771667335272111,Sure Things / Lost Causes,0,0.6772,0,0
647,0.0035572454197130136,Sure Things / Lost Causes,0,0.3557,0,0
648,0.006327096536315345,Sure Things / Lost Causes,0,0.6327,1,0
649,0.005114804350059078,Sure Things / Lost Causes,0,0.5115,1,0
650,0.0037058433239770816,Sure Things / Lost Causes,0,0.3706,1,0
651,0.004046010971462381,Sure Things / Lost Causes,0,0.4046,1,0
652,0.005653401275891302,Sure Things / Lost Causes,0,0.5653,1,0
653,0.002318138558984911,Sure Things / Lost Causes,0,0.2318,1,0
654,0.007059639975225754,Sure Things / Lost Causes,0,0.706,1,0
655,0.0019680952810992415,Sure Things / Lost Causes,0,0.1968,1,0
656,0.004491418963961542,Sure Things / Lost Causes,0,0.4491,1,0
657,0.005609105872211717,Sure Things / Lost Causes,0,0.5609,1,0
658,0.006249914804613713,Sure Things / Lost Causes,0,0.625,0,0
659,0.003073692925999971,Sure Things / Lost Causes,0,0.3074,1,1
660,0.005462133392623851,Sure Things / Lost Causes,0,0.5462,0,0
661,0.006639046881105231,Sure Things / Lost Causes,0,0.6639,1,0
662,0.0059327512640116944,Sure Things / Lost Causes,0,0.5933,0,0
663,0.0037330220399339102,Sure Things / Lost Causes,0,0.3733,1,0
664,0.00851932915347561,Sure Things / Lost Causes,0,0.8519,1,0
665,0.0021925936602436185,Sure Things / Lost Causes,0,0.2193,1,0
666,0.006232977343944964,Sure Things / Lost Causes,0,0.6233,1,0
667,0.006232977343944964,Sure Things / Lost Causes,0,0.6233,0,0
668,0.0009938013105034566,Sure Things / Lost Causes,0,0.0994,0,0
669,0.005202606632032369,Sure Things / Lost Causes,0,0.5203,1,0
670,0.0023578359194050672,Sure Things / Lost Causes,0,0.2358,0,0
671,0.011154963554020049,Persuadables,20,0.0,0,0
672,0.006704511878280968,Sure Things / Lost Causes,0,0.6705,1,0
673,0.003978926680667836,Sure Things / Lost Causes,0,0.3979,1,0
674,0.003390234179630473,Sure Things / Lost Causes,0,0.339,1,0
675,0.0035269078251150628,Sure Things / Lost Causes,0,0.3527,0,0
676,0.00847362322298295,Sure Things / Lost Causes,0,0.8474,0,0
677,0.003440730921464388,Sure Things / Lost Causes,0,0.3441,1,0
678,0.001014068969570077,Sure Things / Lost Causes,0,0.1014,0,0
679,0.0026444334728717746,Sure Things / Lost Causes,0,0.2644,1,0
680,0.005642722226157494,Sure Things / Lost Causes,0,0.5643,0,0
681,0.006421072752482134,Sure Things / Lost Causes,0,0.6421,1,0
682,0.003386982235494428,Sure Things / Lost Causes,0,0.3387,1,0
683,0.001583769195440852,Sure Things / Lost Causes,0,0.1584,1,0
684,0.011595280274497502,Persuadables,20,0.0,1,0
685,0.004602389952768418,Sure Things / Lost Causes,0,0.4602,1,0
686,0.0016812759721871553,Sure Things / Lost Causes,0,0.1681,0,0
687,0.006761454800503726,Sure Things / Lost Causes,0,0.6761,1,0
688,0.006103429155886875,Sure Things / Lost Causes,0,0.6103,1,0
689,0.006622818319940332,Sure Things / Lost Causes,0,0.6623,1,0
690,0.002426631299108066,Sure Things / Lost Causes,0,0.2427,1,0
691,0.0043685316236724454,Sure Things / Lost Causes,0,0.4369,1,0
692,0.002492626889380595,Sure Things / Lost Causes,0,0.2493,1,0
693,0.002962364035473252,Sure Things / Lost Causes,0,0.2962,1,0
694,0.004329113643866447,Sure Things / Lost Causes,0,0.4329,1,0
695,0.00548752876739974,Sure Things / Lost Causes,0,0.5488,1,0
696,0.0044015250555440675,Sure Things / Lost Causes,0,0.4402,1,0
697,0.004366268143783797,Sure Things / Lost Causes,0,0.4366,0,0
698,0.0037634312517017075,Sure Things / Lost Causes,0,0.3763,1,0
699,0.0040614517437589665,Sure Things / Lost Causes,0,0.4061,0,0
700,0.006440903620464446,Sure Things / Lost Causes,0,0.6441,0,0
701,0.0022486128314529877,Sure Things / Lost Causes,0,0.2249,1,0
702,0.004620716860183949,Sure Things / Lost Causes,0,0.4621,1,0
703,0.0017252058336934958,Sure Things / Lost Causes,0,0.1725,1,0
704,0.006705636304673439,Sure Things / Lost Causes,0,0.6706,0,0
705,0.0045821800015850445,Sure Things / Lost Causes,0,0.4582,1,0
706,0.004568379069285848,Sure Things / Lost Causes,0,0.4568,1,0
707,0.002479391704960019,Sure Things / Lost Causes,0,0.2479,1,0
708,0.0070131106314092456,Sure Things / Lost Causes,0,0.7013,1,0
709,0.007533239798180194,Sure Things / Lost Causes,0,0.7533,1,0
710,0.0014207970532600315,Sure Things / Lost Causes,0,0.1421,1,0
711,0.006252349788388501,Sure Things / Lost Causes,0,0.6252,0,0
712,0.006016399934263268,Sure Things / Lost Causes,0,0.6016,1,0
